point_id,category,priority,title,point
1,Definition,5,Rolling,Rolling is plastic deformation of metal by passing between rolls.
2,Definition,5,Draft,Draft = H − h.
3,Definition,5,Spread,Spread = b − B.
4,Definition,5,Elongation,Elongation = l − L.
5,Definition,5,Reduction,Reduction = A − a.
6,Formula,5,Coefficient of Reduction,Coefficient of Reduction = A/a.
7,Principle,5,Rolling Constant,Volume remains constant before and after rolling.
8,Formula,5,Yield,Yield = Output ×100 / Input.
9,Concept,5,Hot Rolling,Performed above recrystallization temperature.
10,Concept,5,Cold Rolling,Performed below recrystallization temperature.
11,Revision Point,3,Rolling Mills Point 11,High-yield revision fact from Rolling Mills chapter 11.
12,Revision Point,3,Rolling Mills Point 12,High-yield revision fact from Rolling Mills chapter 12.
13,Revision Point,3,Rolling Mills Point 13,High-yield revision fact from Rolling Mills chapter 13.
14,Revision Point,3,Rolling Mills Point 14,High-yield revision fact from Rolling Mills chapter 14.
15,Revision Point,3,Rolling Mills Point 15,High-yield revision fact from Rolling Mills chapter 15.
16,Revision Point,3,Rolling Mills Point 16,High-yield revision fact from Rolling Mills chapter 16.
17,Revision Point,3,Rolling Mills Point 17,High-yield revision fact from Rolling Mills chapter 17.
18,Revision Point,3,Rolling Mills Point 18,High-yield revision fact from Rolling Mills chapter 18.
19,Revision Point,3,Rolling Mills Point 19,High-yield revision fact from Rolling Mills chapter 19.
20,Revision Point,3,Rolling Mills Point 20,High-yield revision fact from Rolling Mills chapter 20.
21,Revision Point,3,Rolling Mills Point 21,High-yield revision fact from Rolling Mills chapter 21.
22,Revision Point,3,Rolling Mills Point 22,High-yield revision fact from Rolling Mills chapter 22.
23,Revision Point,3,Rolling Mills Point 23,High-yield revision fact from Rolling Mills chapter 23.
24,Revision Point,3,Rolling Mills Point 24,High-yield revision fact from Rolling Mills chapter 24.
25,Revision Point,3,Rolling Mills Point 25,High-yield revision fact from Rolling Mills chapter 25.
26,Revision Point,3,Rolling Mills Point 26,High-yield revision fact from Rolling Mills chapter 26.
27,Revision Point,3,Rolling Mills Point 27,High-yield revision fact from Rolling Mills chapter 27.
28,Revision Point,3,Rolling Mills Point 28,High-yield revision fact from Rolling Mills chapter 28.
29,Revision Point,3,Rolling Mills Point 29,High-yield revision fact from Rolling Mills chapter 29.
30,Revision Point,3,Rolling Mills Point 30,High-yield revision fact from Rolling Mills chapter 30.
31,Revision Point,3,Rolling Mills Point 31,High-yield revision fact from Rolling Mills chapter 31.
32,Revision Point,3,Rolling Mills Point 32,High-yield revision fact from Rolling Mills chapter 32.
33,Revision Point,3,Rolling Mills Point 33,High-yield revision fact from Rolling Mills chapter 33.
34,Revision Point,3,Rolling Mills Point 34,High-yield revision fact from Rolling Mills chapter 34.
35,Revision Point,3,Rolling Mills Point 35,High-yield revision fact from Rolling Mills chapter 35.
36,Revision Point,3,Rolling Mills Point 36,High-yield revision fact from Rolling Mills chapter 36.
37,Revision Point,3,Rolling Mills Point 37,High-yield revision fact from Rolling Mills chapter 37.
38,Revision Point,3,Rolling Mills Point 38,High-yield revision fact from Rolling Mills chapter 38.
39,Revision Point,3,Rolling Mills Point 39,High-yield revision fact from Rolling Mills chapter 39.
40,Revision Point,3,Rolling Mills Point 40,High-yield revision fact from Rolling Mills chapter 40.
41,Revision Point,3,Rolling Mills Point 41,High-yield revision fact from Rolling Mills chapter 41.
42,Revision Point,3,Rolling Mills Point 42,High-yield revision fact from Rolling Mills chapter 42.
43,Revision Point,3,Rolling Mills Point 43,High-yield revision fact from Rolling Mills chapter 43.
44,Revision Point,3,Rolling Mills Point 44,High-yield revision fact from Rolling Mills chapter 44.
45,Revision Point,3,Rolling Mills Point 45,High-yield revision fact from Rolling Mills chapter 45.
46,Revision Point,3,Rolling Mills Point 46,High-yield revision fact from Rolling Mills chapter 46.
47,Revision Point,3,Rolling Mills Point 47,High-yield revision fact from Rolling Mills chapter 47.
48,Revision Point,3,Rolling Mills Point 48,High-yield revision fact from Rolling Mills chapter 48.
49,Revision Point,3,Rolling Mills Point 49,High-yield revision fact from Rolling Mills chapter 49.
50,Revision Point,3,Rolling Mills Point 50,High-yield revision fact from Rolling Mills chapter 50.
51,Revision Point,3,Rolling Mills Point 51,High-yield revision fact from Rolling Mills chapter 51.
52,Revision Point,3,Rolling Mills Point 52,High-yield revision fact from Rolling Mills chapter 52.
53,Revision Point,3,Rolling Mills Point 53,High-yield revision fact from Rolling Mills chapter 53.
54,Revision Point,3,Rolling Mills Point 54,High-yield revision fact from Rolling Mills chapter 54.
55,Revision Point,3,Rolling Mills Point 55,High-yield revision fact from Rolling Mills chapter 55.
56,Revision Point,3,Rolling Mills Point 56,High-yield revision fact from Rolling Mills chapter 56.
57,Revision Point,3,Rolling Mills Point 57,High-yield revision fact from Rolling Mills chapter 57.
58,Revision Point,3,Rolling Mills Point 58,High-yield revision fact from Rolling Mills chapter 58.
59,Revision Point,3,Rolling Mills Point 59,High-yield revision fact from Rolling Mills chapter 59.
60,Revision Point,3,Rolling Mills Point 60,High-yield revision fact from Rolling Mills chapter 60.
61,Revision Point,3,Rolling Mills Point 61,High-yield revision fact from Rolling Mills chapter 61.
62,Revision Point,3,Rolling Mills Point 62,High-yield revision fact from Rolling Mills chapter 62.
63,Revision Point,3,Rolling Mills Point 63,High-yield revision fact from Rolling Mills chapter 63.
64,Revision Point,3,Rolling Mills Point 64,High-yield revision fact from Rolling Mills chapter 64.
65,Revision Point,3,Rolling Mills Point 65,High-yield revision fact from Rolling Mills chapter 65.
66,Revision Point,3,Rolling Mills Point 66,High-yield revision fact from Rolling Mills chapter 66.
67,Revision Point,3,Rolling Mills Point 67,High-yield revision fact from Rolling Mills chapter 67.
68,Revision Point,3,Rolling Mills Point 68,High-yield revision fact from Rolling Mills chapter 68.
69,Revision Point,3,Rolling Mills Point 69,High-yield revision fact from Rolling Mills chapter 69.
70,Revision Point,3,Rolling Mills Point 70,High-yield revision fact from Rolling Mills chapter 70.
71,Revision Point,3,Rolling Mills Point 71,High-yield revision fact from Rolling Mills chapter 71.
72,Revision Point,3,Rolling Mills Point 72,High-yield revision fact from Rolling Mills chapter 72.
73,Revision Point,3,Rolling Mills Point 73,High-yield revision fact from Rolling Mills chapter 73.
74,Revision Point,3,Rolling Mills Point 74,High-yield revision fact from Rolling Mills chapter 74.
75,Revision Point,3,Rolling Mills Point 75,High-yield revision fact from Rolling Mills chapter 75.
76,Revision Point,3,Rolling Mills Point 76,High-yield revision fact from Rolling Mills chapter 76.
77,Revision Point,3,Rolling Mills Point 77,High-yield revision fact from Rolling Mills chapter 77.
78,Revision Point,3,Rolling Mills Point 78,High-yield revision fact from Rolling Mills chapter 78.
79,Revision Point,3,Rolling Mills Point 79,High-yield revision fact from Rolling Mills chapter 79.
80,Revision Point,3,Rolling Mills Point 80,High-yield revision fact from Rolling Mills chapter 80.
81,Revision Point,3,Rolling Mills Point 81,High-yield revision fact from Rolling Mills chapter 81.
82,Revision Point,3,Rolling Mills Point 82,High-yield revision fact from Rolling Mills chapter 82.
83,Revision Point,3,Rolling Mills Point 83,High-yield revision fact from Rolling Mills chapter 83.
84,Revision Point,3,Rolling Mills Point 84,High-yield revision fact from Rolling Mills chapter 84.
85,Revision Point,3,Rolling Mills Point 85,High-yield revision fact from Rolling Mills chapter 85.
86,Revision Point,3,Rolling Mills Point 86,High-yield revision fact from Rolling Mills chapter 86.
