point_id,category,priority,title,point
1,Revision Point,4,Steel Making,Steel making purifies hot metal.
2,Revision Point,4,Steel Making,Hot metal is molten pig iron.
3,Revision Point,4,Steel Making,Hot metal contains about 4% carbon.
4,Revision Point,4,Steel Making,Carbon is the main impurity in hot metal.
5,Revision Point,4,Steel Making,Steel requires carbon below 0.10%.
6,Revision Point,4,Steel Making,Phosphorus is removed during steelmaking.
7,Revision Point,4,Steel Making,Sulphur is removed during steelmaking.
8,Revision Point,4,Steel Making,Silicon is removed during steelmaking.
9,Revision Point,4,Steel Making,Manganese may be added as alloy.
10,Revision Point,4,Steel Making,Chromium may be added as alloy.
11,Revision Point,4,Steel Making,HMDS means Hot Metal Desulphurisation.
12,Revision Point,4,Steel Making,BOF means Basic Oxygen Furnace.
13,Revision Point,4,Steel Making,LF means Ladle Furnace.
14,Revision Point,4,Steel Making,RH means Ruhrstahl-Heraeus process.
15,Revision Point,4,Steel Making,VAD means Vacuum Arc Degasser.
16,Revision Point,4,Steel Making,VOD means Vacuum Oxygen Decarburisation.
17,Revision Point,4,Steel Making,CCS means Continuous Casting Shop.
18,Revision Point,4,Steel Making,Bessemer process preceded Open Hearth.
19,Revision Point,4,Steel Making,LD converter succeeded Open Hearth.
20,Revision Point,4,Steel Making,Sulphur mainly comes from ore and coal.
21,Revision Point,4,Steel Making,HMDS can reduce sulphur below 0.005%.
22,Revision Point,4,Steel Making,Lime is used in desulphurisation.
23,Revision Point,4,Steel Making,Calcium carbide is used in desulphurisation.
24,Revision Point,4,Steel Making,Magnesium is used in desulphurisation.
25,Revision Point,4,Steel Making,Injection is done through a lance.
26,Revision Point,4,Steel Making,HMDS duration is 5–10 minutes.
27,Revision Point,4,Steel Making,Sulphur forms magnesium sulphide.
28,Revision Point,4,Steel Making,BOF replaced Open Hearth Furnace.
29,Revision Point,4,Steel Making,Twin Hearth Furnace has two hearths.
30,Revision Point,4,Steel Making,Twin hearths share a common roof.
31,Revision Point,4,Steel Making,One hearth can be cold while other is hot.
32,Revision Point,4,Steel Making,Cold period includes charging.
33,Revision Point,4,Steel Making,Cold period includes fettling.
34,Revision Point,4,Steel Making,Hot period includes melting.
35,Revision Point,4,Steel Making,Hot period includes refining.
36,Revision Point,4,Steel Making,LD process originated in Austria.
37,Revision Point,4,Steel Making,LD stands for Linz and Donawitz.
38,Revision Point,4,Steel Making,BOF uses basic refractory lining.
39,Revision Point,4,Steel Making,BOF is energy efficient.
40,Revision Point,4,Steel Making,BOF tap-to-tap time is 45–50 minutes.
41,Revision Point,4,Steel Making,Scrap is charged before hot metal.
42,Revision Point,4,Steel Making,Oxygen blowing is key refining step.
43,Revision Point,4,Steel Making,Deoxidisers are added during tapping.
44,Revision Point,4,Steel Making,Nitrogen slag splashing follows tapping.
45,Revision Point,4,Steel Making,Scrap acts as coolant.
46,Revision Point,4,Steel Making,BOF is exothermic.
47,Revision Point,4,Steel Making,Lime is the principal flux.
48,Revision Point,4,Steel Making,Slag absorbs impurities.
49,Revision Point,4,Steel Making,Oxygen purity should exceed 99.5%.
50,Revision Point,4,Steel Making,Nitrogen is used for purging.
51,Revision Point,4,Steel Making,Nitrogen is used for slag splashing.
52,Revision Point,4,Steel Making,Ferro-alloys are added during tapping.
53,Revision Point,4,Steel Making,Hot metal temperature is around 1300°C.
54,Revision Point,4,Steel Making,Blowing pressure is 14–20 kg/cm².
55,Revision Point,4,Steel Making,Carbon leaves as CO and CO₂.
56,Revision Point,4,Steel Making,Blowing lasts 15–17 minutes.
57,Revision Point,4,Steel Making,End blow temperature is 1650–1690°C.
58,Revision Point,4,Steel Making,Typical end carbon is 0.07%.
59,Revision Point,4,Steel Making,Typical end phosphorus is 0.020%.
60,Revision Point,4,Steel Making,Tapping transfers steel to ladle.
61,Revision Point,4,Steel Making,Slag-free tapping is preferred.
62,Revision Point,4,Steel Making,Nitrogen splashing increases lining life.
63,Revision Point,4,Steel Making,Fe + O forms FeO.
64,Revision Point,4,Steel Making,C + O forms CO/CO₂.
65,Revision Point,4,Steel Making,Si + 2O forms SiO₂.
66,Revision Point,4,Steel Making,Mn + O forms MnO.
67,Revision Point,4,Steel Making,2P + 5O forms P₂O₅.
68,Revision Point,4,Steel Making,BOF reactions are exothermic.
69,Revision Point,4,Steel Making,Basic slag aids dephosphorisation.
70,Revision Point,4,Steel Making,Typical slag CaO is 45–50%.
71,Revision Point,4,Steel Making,Typical slag MgO is 4–8%.
