point_id,category,priority,title,point
1,Definition,5,Strategy Definition,Strategy is the direction and scope of an organization over the long term.
2,Definition,5,Strategy Objective,Strategy achieves advantage through configuration of resources.
3,Definition,5,Strategy Environment,Strategy operates within a challenging environment.
4,Definition,5,Strategy Market Focus,Strategy aims to meet market needs.
5,Definition,5,Strategy Stakeholder Focus,Strategy fulfills stakeholder expectations.
6,Important Point,5,Corporate Strategy,Corporate strategy highlights issues vital to the organization.
7,Important Point,5,Performance Measurement,Corporate strategy measures corporate performance.
8,Important Point,5,Future Competencies,Corporate strategy envisions competencies required for future sustenance.
9,Fact,5,SAIL Position,SAIL is one of the largest industrial entities in India.
10,Fact,5,Leading Producer,SAIL is the leading steel producer in India.
11,Important Point,5,Product Strength,SAIL possesses a diverse range of quality steel products.
12,Important Point,5,Manpower Strength,SAIL has a large pool of technical and professional manpower.
13,Important Point,5,Integration Strength,SAIL is 100% integrated in iron ore.
14,Important Point,4,Distribution Network,SAIL has a nationwide distribution network.
15,Fact,4,Multiple Locations,SAIL operates multiple plant locations across India.
16,Exam Point,5,Expansion Potential,SAIL can expand to around 48 million tonnes of crude steel.
17,Fact,4,Steel Industry Trend,The steel sector experienced challenges and growth opportunities over two decades.
18,Classification,5,Industry Evolution,Indian steel industry evolution occurred in two distinct stages.
19,Fact,4,Stage One,First stage was the Planned Self-Reliance economy till the 1980s.
20,Fact,4,Stage Two,Second stage was the transition decade of the 1990s and post-liberalization era.
21,Concept,4,Industry Impact,Business profiles were shaped by different economic phases.
22,Concept,4,Mindset Influence,Industry evolution influenced organizational mindsets.
23,Concept,4,Behavioral Impact,Industry evolution affected behavioral characteristics of steel companies.
24,Exam Point,5,Post-1990 Changes,Post-1990 economic reforms transformed the Indian economy.
25,Important Point,4,Global Integration,Steel producers had to move into the global economy.
26,Concept,4,Operational Choices,SAIL must evaluate various operational choices for decision-making.
27,Concept,4,Environmental Constraints,External environment imposes constraints on business decisions.
28,Concept,4,Performance Outcomes,Business choices influence profitability and competitiveness.
29,Fact,5,Steel Reform,Iron and steel were removed from industries reserved for the public sector.
30,Fact,5,Licensing Reform,Licensing for capacity creation and investment was removed.
31,Fact,5,FDI Reform,Automatic approval of foreign investment up to 100% equity was allowed.
32,Definition,5,Strategy Formulation,Strategy formulation analyzes the business environment before action planning.
33,Process,5,Continuous Improvement,Strategy formulation follows a system of continuous improvement.
34,Process,4,Analysis Linkage,Output of one analysis becomes input for the next stage.
35,Process,5,Vision and Mission,Vision and mission guide business strategy direction.
36,Process,5,Strategic Direction,Vision provides organizational direction.
37,Process,4,Strategic Priorities,Mission helps establish priorities.
38,Process,4,Alignment Check,Organizational conditions are examined for alignment with vision.
39,Process,5,Opportunity Analysis,Opportunities are analyzed for feasibility.
40,Process,5,Scenario Analysis,Scenarios are evaluated based on organizational position.
41,Concept,5,Internal Analysis,Internal analysis identifies strengths and weaknesses.
42,Concept,5,External Analysis,External analysis identifies opportunities and threats.
43,Definition,5,SWOT Analysis,SWOT includes strengths, weaknesses, opportunities and threats.
44,Process,5,Strategic Options,Strategic options are formulated after analysis.
45,Process,5,Alternative Projection,Strategic options project multiple possibilities.
46,Process,5,Option Selection,Best strategic option is selected after careful evaluation.
47,Process,5,Business Strategy,A broad business strategy illustrates overall direction of action.
48,Process,5,Functional Breakdown,Business strategy is divided into functional components.
49,Classification,4,Functional Areas,Operational, Finance and Marketing are key strategic components.
50,Process,4,Action Plans,Each function develops detailed action plans.
51,Fact,4,Corporate Planning,SAIL used this approach for a series of corporate plans.
52,Fact,4,Industry Adaptation,Corporate plans reflected changing steel industry scenarios.
53,Fact,5,Planning Culture,SAIL has always believed in structured planning.
54,Fact,4,Planning Impact,Planning culture contributed to SAIL's growth.
55,Fact,4,National Impact,Steel sector growth contributed to national development.
56,Fact,4,Linkages,Steel industry has strong backward and forward linkages.
57,Fact,5,Planning Initiation,Formal long-range planning began in SAIL in 1986.
58,Fact,5,Corporate Plan 1987,The first corporate plan document was published in 1987.
59,Fact,5,Corporate Plan 1992,The second corporate plan document was published in 1992.
60,Fact,4,Planning Horizon,Early corporate plans had a perspective of around 15 years.
61,Fact,4,Milestones,Corporate plans included 5-year milestones.
62,Fact,4,Reviews,Corporate plans underwent reviews every five years.
63,Concept,4,Business Environment,Changing business environment required strategic adaptation.
64,Concept,5,Restructuring Need,Fundamental business changes required restructuring instead of traditional growth plans.
65,Fact,5,Corporate Plan 2000,Corporate Plan-2000 was released in May 1987.
66,Fact,4,Plan Duration,Corporate Plan-2000 extended up to the year 2000 AD.
67,Fact,5,First Corporate Plan,Corporate Plan-2000 was SAIL's first corporate plan.
68,Fact,4,Milestone Structure,Corporate Plan-2000 followed 15-year planning with 5-year milestones.
69,Exam Point,5,Market Share Goal,Corporate Plan-2000 aimed to retain 60% market share.
70,Important Point,5,Modernization Focus,Corporate Plan-2000 emphasized modernization.
71,Important Point,5,Technology Upgrade,Technological upgradation was a key objective.
72,Important Point,4,Capacity Improvement,Modernization aimed to improve production capacity.
73,Important Point,4,Productivity Improvement,Modernization aimed to improve productivity.
74,Fact,5,DSP Modernization,DSP was selected for initial modernization.
75,Fact,5,RSP Modernization,RSP was selected for initial modernization.
76,Fact,5,BSL Modernization,BSL was selected for initial modernization.
77,Fact,5,Corporate Plan 2005,Corporate Plan-2005 was issued in February 1992.
78,Fact,4,Plan Horizon,Corporate Plan-2005 extended up to 2005 AD.
79,Fact,5,Economic Reform Context,Corporate Plan-2005 was drafted after 1991-92 reforms.
80,Exam Point,5,Financial Target,Corporate Plan-2005 targeted PAT/NW ratio of at least 12%.
81,Definition,5,PAT/NW Ratio,PAT/NW refers to Profit After Tax to Net Worth ratio.
82,Important Point,4,Decentralized Planning,Corporate Plan-2005 adopted decentralized planning.
83,Fact,4,Unit Perspective Plans,Unit Perspective Plans were prepared under CP-2005.
84,Process,4,Conflict Resolution,Chief Executives meetings resolved conflicting objectives.
85,Fact,4,Investment Allocation,Inter-plant investment allocation conflicts were addressed.
86,Fact,4,Product Mix Decisions,Product mix conflicts were resolved across units.
87,Fact,5,Turnaround Plan,Turnaround Plan was launched in August 1998.
88,Fact,4,Plan Duration,Turnaround Plan covered up to 2003 AD.
89,Fact,5,Profitability Period,SAIL earned consistent profits from 1984-85 to 1997-98.
90,Fact,5,Financial Strain,SAIL faced financial strain during 1998-99.
91,Fact,4,Turnaround Period,Turnaround efforts continued from 1998-99 to 2002-03.
92,Exam Point,5,Historic Achievement,SAIL scripted the largest corporate turnaround in India.
93,Classification,5,Turnaround Initiative,Restoring financial foundation was a turnaround initiative.
94,Classification,5,Turnaround Initiative,Organization restructuring was a turnaround initiative.
95,Classification,5,Turnaround Initiative,Marketing initiatives formed part of turnaround efforts.
